# Force coefficients
# liftDir     : (0.000000e+00 1.000000e+00 0.000000e+00)
# dragDir     : (1.000000e+00 0.000000e+00 0.000000e+00)
# pitchAxis   : (0.000000e+00 0.000000e+00 1.000000e+00)
# magUInf     : 1.000000e+00
# lRef        : 2.000000e+00
# Aref        : 2.000000e+00
# CofR        : (0.000000e+00 0.000000e+00 0.000000e+00)
# Time        	Cm            	Cd            	Cl            	Cl(f)         	Cl(r)         
0.18          	-5.518737e-03	9.624845e+00	-1.219803e+00	-6.154201e-01	-6.043827e-01
0.1825        	-5.633162e-03	9.575416e+00	-1.217167e+00	-6.142164e-01	-6.029501e-01
0.185         	-5.748388e-03	9.527303e+00	-1.214311e+00	-6.129036e-01	-6.014069e-01
0.1875        	-5.864408e-03	9.480430e+00	-1.211032e+00	-6.113804e-01	-5.996516e-01
0.19          	-5.981216e-03	9.434818e+00	-1.207829e+00	-6.098956e-01	-5.979331e-01
0.1925        	-6.098804e-03	9.390421e+00	-1.204557e+00	-6.083774e-01	-5.961798e-01
0.195         	-6.217170e-03	9.347208e+00	-1.201164e+00	-6.067992e-01	-5.943649e-01
0.1975        	-6.336301e-03	9.305129e+00	-1.197720e+00	-6.051963e-01	-5.925237e-01
0.2           	-6.456194e-03	9.264218e+00	-1.193802e+00	-6.033573e-01	-5.904449e-01
0.2025        	-6.576842e-03	9.224327e+00	-1.190140e+00	-6.016470e-01	-5.884934e-01
0.205         	-6.698239e-03	9.185477e+00	-1.186358e+00	-5.998770e-01	-5.864805e-01
0.2075        	-6.820377e-03	9.147629e+00	-1.182371e+00	-5.980059e-01	-5.843652e-01
0.21          	-6.943250e-03	9.110765e+00	-1.178216e+00	-5.960511e-01	-5.821646e-01
0.2125        	-7.066852e-03	9.074939e+00	-1.174855e+00	-5.944945e-01	-5.803608e-01
0.215         	-7.191176e-03	9.039983e+00	-1.170788e+00	-5.925852e-01	-5.782029e-01
0.2175        	-7.316214e-03	9.005979e+00	-1.166714e+00	-5.906733e-01	-5.760409e-01
0.22          	-7.441959e-03	8.972821e+00	-1.162501e+00	-5.886927e-01	-5.738088e-01
0.2225        	-7.568405e-03	8.940536e+00	-1.158124e+00	-5.866306e-01	-5.714937e-01
0.225         	-7.695543e-03	8.909064e+00	-1.153701e+00	-5.845458e-01	-5.691547e-01
0.2275        	-7.823368e-03	8.878376e+00	-1.148788e+00	-5.822174e-01	-5.665707e-01
0.23          	-7.951873e-03	8.848486e+00	-1.144072e+00	-5.799881e-01	-5.640843e-01
0.2325        	-8.081051e-03	8.819364e+00	-1.139273e+00	-5.777178e-01	-5.615557e-01
0.235         	-8.210894e-03	8.791047e+00	-1.134467e+00	-5.754444e-01	-5.590226e-01
0.2375        	-8.341397e-03	8.763357e+00	-1.129511e+00	-5.730971e-01	-5.564143e-01
0.24          	-8.472553e-03	8.736311e+00	-1.124398e+00	-5.706718e-01	-5.537267e-01
0.2425        	-8.604356e-03	8.709971e+00	-1.119013e+00	-5.681108e-01	-5.509021e-01
0.245         	-8.736802e-03	8.684397e+00	-1.113918e+00	-5.656959e-01	-5.482223e-01
0.2475        	-8.869884e-03	8.659550e+00	-1.109331e+00	-5.635355e-01	-5.457957e-01
0.25          	-9.003599e-03	8.635245e+00	-1.104090e+00	-5.610488e-01	-5.430416e-01
0.2525        	-9.137939e-03	8.611562e+00	-1.098781e+00	-5.585286e-01	-5.402527e-01
0.255         	-9.272901e-03	8.588473e+00	-1.093555e+00	-5.560503e-01	-5.375045e-01
0.2575        	-9.408478e-03	8.565885e+00	-1.087708e+00	-5.532623e-01	-5.344454e-01
0.26          	-9.544665e-03	8.543832e+00	-1.081420e+00	-5.502548e-01	-5.311654e-01
0.2625        	-9.681456e-03	8.522341e+00	-1.075406e+00	-5.473845e-01	-5.280215e-01
0.265         	-9.818846e-03	8.501459e+00	-1.069164e+00	-5.444008e-01	-5.247631e-01
0.2675        	-9.956828e-03	8.481034e+00	-1.063130e+00	-5.415218e-01	-5.216081e-01
0.27          	-1.009540e-02	8.461131e+00	-1.056976e+00	-5.385834e-01	-5.183926e-01
0.2725        	-1.023455e-02	8.441725e+00	-1.050754e+00	-5.356117e-01	-5.151426e-01
0.275         	-1.037427e-02	8.422802e+00	-1.044616e+00	-5.326821e-01	-5.119335e-01
0.2775        	-1.051457e-02	8.404360e+00	-1.038282e+00	-5.296554e-01	-5.086263e-01
0.28          	-1.065543e-02	8.386383e+00	-1.031878e+00	-5.265946e-01	-5.052837e-01
0.2825        	-1.079685e-02	8.368862e+00	-1.025408e+00	-5.235009e-01	-5.019072e-01
0.285         	-1.093882e-02	8.351785e+00	-1.018871e+00	-5.203742e-01	-4.984966e-01
0.2875        	-1.108134e-02	8.335141e+00	-1.012269e+00	-5.172157e-01	-4.950531e-01
0.29          	-1.122440e-02	8.318922e+00	-1.005603e+00	-5.140258e-01	-4.915770e-01
0.2925        	-1.136800e-02	8.303118e+00	-9.988708e-01	-5.108034e-01	-4.880674e-01
0.295         	-1.151213e-02	8.287717e+00	-9.919835e-01	-5.075039e-01	-4.844796e-01
0.2975        	-1.165678e-02	8.272719e+00	-9.852582e-01	-5.042859e-01	-4.809723e-01
0.3           	-1.180194e-02	8.258106e+00	-9.783467e-01	-5.009753e-01	-4.773714e-01
0.3025        	-1.194762e-02	8.243874e+00	-9.713732e-01	-4.976342e-01	-4.737390e-01
0.305         	-1.209381e-02	8.230011e+00	-9.643992e-01	-4.942934e-01	-4.701058e-01
0.3075        	-1.224049e-02	8.216521e+00	-9.573362e-01	-4.909086e-01	-4.664276e-01
0.31          	-1.238767e-02	8.203401e+00	-9.501854e-01	-4.874804e-01	-4.627051e-01
0.3125        	-1.253534e-02	8.190576e+00	-9.430708e-01	-4.840708e-01	-4.590001e-01
0.315         	-1.268348e-02	8.178114e+00	-9.358727e-01	-4.806199e-01	-4.552529e-01
0.3175        	-1.283211e-02	8.165993e+00	-9.286203e-01	-4.771422e-01	-4.514780e-01
0.32          	-1.298120e-02	8.154194e+00	-9.213261e-01	-4.736442e-01	-4.476818e-01
0.3225        	-1.313075e-02	8.142709e+00	-9.139472e-01	-4.701043e-01	-4.438428e-01
0.325         	-1.328076e-02	8.131577e+00	-9.068152e-01	-4.666884e-01	-4.401268e-01
0.3275        	-1.343123e-02	8.120667e+00	-8.988290e-01	-4.628457e-01	-4.359833e-01
0.33          	-1.358213e-02	8.110079e+00	-8.910186e-01	-4.590914e-01	-4.319272e-01
0.3325        	-1.373348e-02	8.099791e+00	-8.828606e-01	-4.551638e-01	-4.276968e-01
0.335         	-1.388525e-02	8.089713e+00	-8.751067e-01	-4.514386e-01	-4.236681e-01
0.3375        	-1.403745e-02	8.079998e+00	-8.675749e-01	-4.478249e-01	-4.197500e-01
0.34          	-1.419007e-02	8.070626e+00	-8.601080e-01	-4.442441e-01	-4.158639e-01
0.3425        	-1.434310e-02	8.061529e+00	-8.528168e-01	-4.407515e-01	-4.120653e-01
0.345         	-1.449654e-02	8.052631e+00	-8.451176e-01	-4.370553e-01	-4.080623e-01
0.3475        	-1.465038e-02	8.044002e+00	-8.372734e-01	-4.332871e-01	-4.039863e-01
0.35          	-1.480461e-02	8.035587e+00	-8.295060e-01	-4.295576e-01	-3.999484e-01
0.3525        	-1.495923e-02	8.027469e+00	-8.215377e-01	-4.257281e-01	-3.958096e-01
0.355         	-1.511422e-02	8.019618e+00	-8.135713e-01	-4.218999e-01	-3.916714e-01
0.3575        	-1.526959e-02	8.011621e+00	-8.061672e-01	-4.183532e-01	-3.878140e-01
0.36          	-1.542531e-02	8.003452e+00	-7.985379e-01	-4.146942e-01	-3.838436e-01
0.3625        	-1.558138e-02	7.997162e+00	-7.893563e-01	-4.102595e-01	-3.790967e-01
0.365         	-1.573781e-02	7.990209e+00	-7.813273e-01	-4.064015e-01	-3.749258e-01
0.3675        	-1.589458e-02	7.983048e+00	-7.733646e-01	-4.025769e-01	-3.707877e-01
0.37          	-1.605166e-02	7.974899e+00	-7.664062e-01	-3.992547e-01	-3.671514e-01
0.3725        	-1.620908e-02	7.970743e+00	-7.558516e-01	-3.941349e-01	-3.617167e-01
0.375         	-1.636684e-02	7.964554e+00	-7.472978e-01	-3.900157e-01	-3.572820e-01
0.3775        	-1.652494e-02	7.958728e+00	-7.388410e-01	-3.859455e-01	-3.528956e-01
0.38          	-1.668336e-02	7.953095e+00	-7.302279e-01	-3.817973e-01	-3.484306e-01
0.3825        	-1.684209e-02	7.947508e+00	-7.217337e-01	-3.777089e-01	-3.440248e-01
0.385         	-1.700114e-02	7.942040e+00	-7.131405e-01	-3.735714e-01	-3.395691e-01
0.3875        	-1.716048e-02	7.936806e+00	-7.045564e-01	-3.694387e-01	-3.351177e-01
0.39          	-1.732011e-02	7.931760e+00	-6.962661e-01	-3.654532e-01	-3.308130e-01
0.3925        	-1.748000e-02	7.926350e+00	-6.880595e-01	-3.615098e-01	-3.265498e-01
0.395         	-1.764012e-02	7.921225e+00	-6.800310e-01	-3.576556e-01	-3.223754e-01
0.3975        	-1.780055e-02	7.918930e+00	-6.692730e-01	-3.524371e-01	-3.168360e-01
0.4           	-1.796126e-02	7.914678e+00	-6.605949e-01	-3.482587e-01	-3.123362e-01
0.4025        	-1.812225e-02	7.910629e+00	-6.518529e-01	-3.440487e-01	-3.078042e-01
0.405         	-1.828352e-02	7.906707e+00	-6.431622e-01	-3.398646e-01	-3.032976e-01
0.4075        	-1.844506e-02	7.903051e+00	-6.345800e-01	-3.357351e-01	-2.988449e-01
0.41          	-1.860685e-02	7.899458e+00	-6.255139e-01	-3.313638e-01	-2.941501e-01
0.4125        	-1.876890e-02	7.896031e+00	-6.165726e-01	-3.270552e-01	-2.895174e-01
0.415         	-1.893119e-02	7.892793e+00	-6.075925e-01	-3.227275e-01	-2.848651e-01
0.4175        	-1.909371e-02	7.889634e+00	-5.985393e-01	-3.183634e-01	-2.801760e-01
0.42          	-1.925647e-02	7.886739e+00	-5.894352e-01	-3.139741e-01	-2.754611e-01
0.4225        	-1.941945e-02	7.884028e+00	-5.802604e-01	-3.095497e-01	-2.707108e-01
0.425         	-1.958264e-02	7.881464e+00	-5.710727e-01	-3.051190e-01	-2.659537e-01
0.4275        	-1.974605e-02	7.879027e+00	-5.618466e-01	-3.006693e-01	-2.611772e-01
0.43          	-1.990965e-02	7.876646e+00	-5.525909e-01	-2.962051e-01	-2.563858e-01
0.4325        	-2.007345e-02	7.874435e+00	-5.432855e-01	-2.917162e-01	-2.515693e-01
0.435         	-2.023744e-02	7.872277e+00	-5.339404e-01	-2.872077e-01	-2.467328e-01
0.4375        	-2.040161e-02	7.870378e+00	-5.244694e-01	-2.826363e-01	-2.418331e-01
0.44          	-2.056595e-02	7.868589e+00	-5.149633e-01	-2.780476e-01	-2.369157e-01
0.4425        	-2.073046e-02	7.866916e+00	-5.053107e-01	-2.733858e-01	-2.319249e-01
0.445         	-2.089513e-02	7.865297e+00	-4.957629e-01	-2.687766e-01	-2.269863e-01
0.4475        	-2.105996e-02	7.863672e+00	-4.859605e-01	-2.640402e-01	-2.219203e-01
0.45          	-2.122494e-02	7.862261e+00	-4.763948e-01	-2.594223e-01	-2.169725e-01
0.4525        	-2.139005e-02	7.861849e+00	-4.671206e-01	-2.549504e-01	-2.121703e-01
0.455         	-2.155530e-02	7.861307e+00	-4.577206e-01	-2.504156e-01	-2.073050e-01
0.4575        	-2.172067e-02	7.860252e+00	-4.481412e-01	-2.457912e-01	-2.023499e-01
0.46          	-2.188615e-02	7.859564e+00	-4.385069e-01	-2.411396e-01	-1.973673e-01
0.4625        	-2.205173e-02	7.858809e+00	-4.290207e-01	-2.365621e-01	-1.924586e-01
0.465         	-2.221741e-02	7.858425e+00	-4.188278e-01	-2.316313e-01	-1.871965e-01
0.4675        	-2.238319e-02	7.858077e+00	-4.082464e-01	-2.265064e-01	-1.817400e-01
0.47          	-2.254908e-02	7.857992e+00	-3.984099e-01	-2.217540e-01	-1.766559e-01
0.4725        	-2.271507e-02	7.858550e+00	-3.889713e-01	-2.172007e-01	-1.717706e-01
0.475         	-2.288114e-02	7.858656e+00	-3.790378e-01	-2.124001e-01	-1.666378e-01
0.4775        	-2.304730e-02	7.858658e+00	-3.688809e-01	-2.074878e-01	-1.613932e-01
0.48          	-2.321353e-02	7.858621e+00	-3.586239e-01	-2.025255e-01	-1.560984e-01
0.4825        	-2.337982e-02	7.859135e+00	-3.483799e-01	-1.975698e-01	-1.508102e-01
0.485         	-2.354618e-02	7.859418e+00	-3.380339e-01	-1.925631e-01	-1.454708e-01
0.4875        	-2.371259e-02	7.859609e+00	-3.276058e-01	-1.875155e-01	-1.400903e-01
0.49          	-2.387905e-02	7.860183e+00	-3.172946e-01	-1.825264e-01	-1.347683e-01
0.4925        	-2.404554e-02	7.861131e+00	-3.071839e-01	-1.776375e-01	-1.295464e-01
0.495         	-2.421206e-02	7.861853e+00	-2.968283e-01	-1.726262e-01	-1.242021e-01
0.4975        	-2.437861e-02	7.862718e+00	-2.859853e-01	-1.673712e-01	-1.186140e-01
0.5           	-2.454517e-02	7.862716e+00	-2.769777e-01	-1.630340e-01	-1.139437e-01
0.5025        	-2.471175e-02	7.863394e+00	-2.667560e-01	-1.580897e-01	-1.086663e-01
0.505         	-2.487832e-02	7.865708e+00	-2.545444e-01	-1.521505e-01	-1.023939e-01
0.5075        	-2.504489e-02	7.866797e+00	-2.437397e-01	-1.469147e-01	-9.682495e-02
0.51          	-2.521145e-02	7.868125e+00	-2.330873e-01	-1.417551e-01	-9.133220e-02
0.5125        	-2.537799e-02	7.869203e+00	-2.225934e-01	-1.366747e-01	-8.591872e-02
0.515         	-2.554452e-02	7.869059e+00	-2.125489e-01	-1.318190e-01	-8.072990e-02
0.5175        	-2.571102e-02	7.872117e+00	-2.009650e-01	-1.261935e-01	-7.477150e-02
0.52          	-2.587747e-02	7.874947e+00	-1.888658e-01	-1.203104e-01	-6.855541e-02
0.5225        	-2.604388e-02	7.876748e+00	-1.777895e-01	-1.149386e-01	-6.285085e-02
0.525         	-2.621024e-02	7.878522e+00	-1.667171e-01	-1.095688e-01	-5.714830e-02
0.5275        	-2.637655e-02	7.880321e+00	-1.555567e-01	-1.041549e-01	-5.140180e-02
0.53          	-2.654278e-02	7.882148e+00	-1.443307e-01	-9.870812e-02	-4.562256e-02
0.5325        	-2.670895e-02	7.884203e+00	-1.333608e-01	-9.338935e-02	-3.997144e-02
0.535         	-2.687504e-02	7.886585e+00	-1.221013e-01	-8.792571e-02	-3.417562e-02
0.5375        	-2.704105e-02	7.888794e+00	-1.107857e-01	-8.243390e-02	-2.835179e-02
0.54          	-2.720697e-02	7.891064e+00	-9.945450e-02	-7.693422e-02	-2.252027e-02
0.5425        	-2.737280e-02	7.893623e+00	-8.818610e-02	-7.146585e-02	-1.672025e-02
0.545         	-2.753853e-02	7.895669e+00	-7.663593e-02	-6.585649e-02	-1.077944e-02
0.5475        	-2.770415e-02	7.897944e+00	-6.474787e-02	-6.007808e-02	-4.669789e-03
0.55          	-2.786966e-02	7.900014e+00	-5.363094e-02	-5.468513e-02	1.054187e-03
0.5525        	-2.803506e-02	7.900982e+00	-4.305556e-02	-4.956283e-02	6.507279e-03
0.555         	-2.820033e-02	7.906127e+00	-3.021984e-02	-4.331025e-02	1.309040e-02
0.5575        	-2.836546e-02	7.909490e+00	-1.846288e-02	-3.759690e-02	1.913402e-02
0.56          	-2.853045e-02	7.911888e+00	-6.571892e-03	-3.181640e-02	2.524451e-02
0.5625        	-2.869530e-02	7.914741e+00	5.216406e-03	-2.608710e-02	3.130350e-02
0.565         	-2.885999e-02	7.917674e+00	1.703905e-02	-2.034047e-02	3.737952e-02
0.5675        	-2.902453e-02	7.920689e+00	2.889925e-02	-1.457490e-02	4.347415e-02
0.57          	-2.918890e-02	7.923869e+00	4.077638e-02	-8.800712e-03	4.957709e-02
0.5725        	-2.935310e-02	7.926967e+00	5.272924e-02	-2.988484e-03	5.571772e-02
0.575         	-2.951713e-02	7.929805e+00	6.479568e-02	2.880709e-03	6.191497e-02
0.5775        	-2.968098e-02	7.932995e+00	7.681386e-02	8.725954e-03	6.808791e-02
0.58          	-2.984464e-02	7.936232e+00	8.882521e-02	1.456797e-02	7.425724e-02
0.5825        	-3.000811e-02	7.939496e+00	1.006603e-01	2.032203e-02	8.033824e-02
0.585         	-3.017138e-02	7.942996e+00	1.132033e-01	2.643025e-02	8.677301e-02
0.5875        	-3.033445e-02	7.946694e+00	1.257423e-01	3.253668e-02	9.320558e-02
0.59          	-3.049730e-02	7.950275e+00	1.382928e-01	3.864910e-02	9.964371e-02
0.5925        	-3.065995e-02	7.954135e+00	1.505165e-01	4.459832e-02	1.059182e-01
0.595         	-3.082237e-02	7.957598e+00	1.633853e-01	5.087026e-02	1.125150e-01
0.5975        	-3.098457e-02	7.960731e+00	1.756260e-01	5.682842e-02	1.187976e-01
0.6           	-3.114655e-02	7.964237e+00	1.881778e-01	6.294238e-02	1.252355e-01
0.6025        	-3.130829e-02	7.967535e+00	2.009039e-01	6.914367e-02	1.317603e-01
0.605         	-3.146980e-02	7.972079e+00	2.126854e-01	7.487292e-02	1.378125e-01
0.6075        	-3.163105e-02	7.976253e+00	2.250352e-01	8.088655e-02	1.441486e-01
0.61          	-3.179204e-02	7.979377e+00	2.379214e-01	8.716868e-02	1.507528e-01
0.6125        	-3.195277e-02	7.982187e+00	2.492337e-01	9.266406e-02	1.565696e-01
0.615         	-3.211323e-02	7.986724e+00	2.629908e-01	9.938218e-02	1.636086e-01
0.6175        	-3.227342e-02	7.991331e+00	2.764821e-01	1.059676e-01	1.705145e-01
0.62          	-3.243333e-02	7.995277e+00	2.890507e-01	1.120920e-01	1.769587e-01
0.6225        	-3.259296e-02	7.999118e+00	3.012898e-01	1.180520e-01	1.832379e-01
0.625         	-3.275230e-02	8.002301e+00	3.124938e-01	1.234946e-01	1.889992e-01
0.6275        	-3.291135e-02	8.007333e+00	3.279517e-01	1.310645e-01	1.968872e-01
0.63          	-3.307010e-02	8.012214e+00	3.421589e-01	1.380094e-01	2.041496e-01
0.6325        	-3.322855e-02	8.016378e+00	3.553968e-01	1.444699e-01	2.109270e-01
0.635         	-3.338669e-02	8.020568e+00	3.685293e-01	1.508780e-01	2.176514e-01
0.6375        	-3.354452e-02	8.024884e+00	3.814938e-01	1.572024e-01	2.242914e-01
0.64          	-3.370203e-02	8.029248e+00	3.948930e-01	1.637445e-01	2.311485e-01
0.6425        	-3.385922e-02	8.033668e+00	4.078424e-01	1.700620e-01	2.377804e-01
0.645         	-3.401609e-02	8.037534e+00	4.208626e-01	1.764152e-01	2.444474e-01
0.6475        	-3.417262e-02	8.041827e+00	4.344190e-01	1.830369e-01	2.513821e-01
0.65          	-3.432882e-02	8.047240e+00	4.467860e-01	1.890642e-01	2.577218e-01
0.6525        	-3.448467e-02	8.051120e+00	4.603471e-01	1.956889e-01	2.646582e-01
0.655         	-3.464018e-02	8.055236e+00	4.735333e-01	2.021265e-01	2.714068e-01
0.6575        	-3.479534e-02	8.059795e+00	4.874026e-01	2.089060e-01	2.784967e-01
0.66          	-3.495015e-02	8.063958e+00	5.008112e-01	2.154554e-01	2.853557e-01
0.6625        	-3.510460e-02	8.067417e+00	5.135847e-01	2.216878e-01	2.918970e-01
0.665         	-3.525868e-02	8.072546e+00	5.288130e-01	2.291478e-01	2.996652e-01
0.6675        	-3.541240e-02	8.077509e+00	5.418678e-01	2.355215e-01	3.063463e-01
0.67          	-3.556575e-02	8.082039e+00	5.555656e-01	2.422170e-01	3.133485e-01
0.6725        	-3.571872e-02	8.086863e+00	5.692932e-01	2.489279e-01	3.203653e-01
0.675         	-3.587132e-02	8.091138e+00	5.831532e-01	2.557053e-01	3.274479e-01
0.6775        	-3.602355e-02	8.095133e+00	5.973288e-01	2.626409e-01	3.346879e-01
0.68          	-3.617538e-02	8.100380e+00	6.105534e-01	2.691013e-01	3.414521e-01
0.6825        	-3.632681e-02	8.105021e+00	6.243710e-01	2.758587e-01	3.485123e-01
0.685         	-3.647785e-02	8.109744e+00	6.382572e-01	2.826508e-01	3.556065e-01
0.6875        	-3.662848e-02	8.114841e+00	6.521151e-01	2.894291e-01	3.626860e-01
0.69          	-3.677871e-02	8.118933e+00	6.664433e-01	2.964430e-01	3.700004e-01
